product_id,display_name,product_name,composition,generic,form,route,category,manual_review,source_runtime_path,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
BDS007723,Doxylcap [Doxycycline Hyclate (eq. to Doxycycline 100 mg.)],Doxylcap,Doxycycline Hyclate (eq. to Doxycycline 100 mg.),Doxycycline Hyclate,capsule,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007723,coverage_fa09552a5c7c,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS044901,Metrolex 400 mg [Metronidazole 400 mg.],Metrolex 400 mg,Metronidazole 400 mg.,Metronidazole,tablet,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS044901,coverage_f229e25bbdeb,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS007193,Metronidazole 400 [Metronidazole 400 mg.],Metronidazole 400,Metronidazole 400 mg.,Metronidazole,tablet,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007193,coverage_174f424c6c7e,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS007911,Dibendryl [Diphenhydramine 25 mg.],Dibendryl,Diphenhydramine 25 mg.,Diphenhydramine,tablet,oral,cough_cold,False,data/core/drug_short_lookup.json:lookup.BDS007911,coverage_080456d54503,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS002211,Icolid (ควบคุมจำนวน) [Dextromethorphan HBr 15 mg.],Icolid (ควบคุมจำนวน),Dextromethorphan HBr 15 mg.,Dextromethorphan HBr,tablet,oral,cough_cold,False,data/core/drug_short_lookup.json:lookup.BDS002211,coverage_e4edb34df007,product_label_smpc,label_only_catalog,manual_review_required,false,catalog_only,,,,,,,,,,,,,,,,,,,product_label_source,drug short lookup is product/catalog metadata only,"use label/source only for product metadata, not disease regimen readiness",false,false,false,product metadata only,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,drug short lookup is product/catalog metadata only,true,"use label/source only for product metadata, not disease regimen readiness"
BDS001046,AMK 228 [Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.],AMK 228,Amoxicillin 200 mg.+Clavulanic Acid 28 mg./5 ml.,Amoxicillin + Clavulanic Acid,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001046,coverage_ae69f4ec76ca,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001047,AMK 457 [Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.],AMK 457,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,Amoxicillin + Clavulanic Acid,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001047,coverage_81cbf622e542,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001056,Augmentin 457 mg [Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.],Augmentin 457 mg,Amoxicillin 400 mg.+Clavulanic Acid 57 mg./5 ml.,Amoxicillin + Clavulanic Acid,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001056,coverage_557cbc6e38eb,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001054,Augmentin ES [Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.],Augmentin ES,Amoxicillin 600 mg.+Clavulanic Acid 42.9 mg./5 ml.,Amoxicillin + Clavulanic Acid,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001054,coverage_593a6a2ca210,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001084,Azith Oral Suspension [Azithromycin 200 mg./5 ml.],Azith Oral Suspension,Azithromycin 200 mg./5 ml.,Azithromycin,suspension,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001084,coverage_fc06bf5581fe,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS001441,Cefspan Suspension [Cefixime 100 mg./5 ml.],Cefspan Suspension,Cefixime 100 mg./5 ml.,Cefixime,suspension,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS001441,coverage_f298c8c9e89e,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS002206,Ibilex Syrup [Cephalexin 125 mg./5 ml.],Ibilex Syrup,Cephalexin 125 mg./5 ml.,Cephalexin,syrup,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS002206,coverage_cc40e86cc5de,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS002693,Meiact Fine Granules [Cefditoren 50 mg.],Meiact Fine Granules,Cefditoren 50 mg.,Cefditoren,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS002693,coverage_991af88e4ea3,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS007586,Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],Newtamox For Oral Suspension,Amoxicillin 125 mg./5 ml.,Amoxicillin,suspension,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007586,coverage_12a5a646eeeb,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS007589,Newthrocin [Erythromycin 125 mg./5 ml.],Newthrocin,Erythromycin 125 mg./5 ml.,Erythromycin,other,,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS007589,coverage_c71b2576d7ed,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS046209,Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],Onzet Oral Suspension,Azithromycin 200 mg./5 ml.,Azithromycin,suspension,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS046209,coverage_294dca9feb55,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS003549,Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],Sia-Mox Syrup 125 mg,Amoxicillin 125 mg./5 ml.,Amoxicillin,syrup,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS003549,coverage_e417200b7e6a,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
BDS003550,Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],Sia-Mox Syrup 250 mg,Amoxicillin 250 mg./5 ml.,Amoxicillin,syrup,oral,antibiotic,True,data/core/drug_short_lookup.json:lookup.BDS003550,coverage_b899fe7fae3d,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,product_label_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
