coverage_family,row_id,product_id,disease_key,generic_name,status,rx_ready,missing_fields,next_action
regimen,gold_regimen_7580bdee7af1,BDS003679,eye_lubrication_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_08568d3ce1ae,BDS004035,eye_lubrication_adult,Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_36b2a66b92c6,BDS001552,eye_lubrication_adult,Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,not_fully_verified,True,disease guideline/line-of-treatment proof,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_735a2cd13c4f,BDS003679,eye_lubrication_adult,Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_ba3ee6befaf9,BDS003914,joint_pain_topical_support_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_4d3adb2f217c,BDS002042,joint_pain_topical_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_174f4b2dd369,BDS003914,joint_pain_topical_support_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_11a87ea6367f,BDS002042,joint_pain_topical_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_dc3c3062b20f,BDS003914,joint_pain_topical_support_adult,Diclofenac Sodium 1 % w/w,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_cb9ea93c524f,BDS002042,joint_pain_topical_support_adult,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_fb9173c8a27d,BDS006054,gas_belching_adult,Simethicone 200 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_be3ec69d6457,BDS001079,gas_belching_adult,Simethicone 120 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_58be091d4d48,BDS006054,gas_belching_adult,Simethicone 200 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a91c9d912f99,BDS001079,gas_belching_adult,Simethicone 120 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8866909920c2,BDS006054,gas_belching_adult,Simethicone 200 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_c0adcb3fb418,BDS001079,gas_belching_adult,Simethicone 120 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_cab51553cb1d,BDS002801,burn_aftercare_minor_adult,Beta-sitosterol 0.25%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9f1f9ac048cf,BDS001007,burn_aftercare_minor_adult,วุ้นจากว่านหางจระเข้ 87.399 %,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_25c01ce824e5,BDS002801,burn_aftercare_minor_adult,Beta-sitosterol 0.25%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_55c3fb1cf659,BDS001007,burn_aftercare_minor_adult,วุ้นจากว่านหางจระเข้ 87.399 %,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_ec77fa20ce32,BDS002801,burn_aftercare_minor_adult,Beta-sitosterol 0.25%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_9ebedc6ea881,BDS001007,burn_aftercare_minor_adult,วุ้นจากว่านหางจระเข้ 87.399 %,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_023fa4d1ff29,BDS004213,itchy_localized_rash_adult,Cetirizine dihydrochloride 10 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_201235b5f4eb,BDS006745,itchy_localized_rash_adult,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_ca1fef649d2f,BDS001057,itchy_localized_rash_adult,Triamcinolone Acetonide 0.02%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f7f96d55321c,BDS004213,itchy_localized_rash_adult,Cetirizine dihydrochloride 10 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_e001503695a2,BDS006745,itchy_localized_rash_adult,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_aded31d64446,BDS001057,itchy_localized_rash_adult,Triamcinolone Acetonide 0.02%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_3071f65a81e2,BDS004213,itchy_localized_rash_adult,Cetirizine dihydrochloride 10 mg.,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_a52b783058b9,BDS006745,itchy_localized_rash_adult,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_7a37cfed422c,BDS001057,itchy_localized_rash_adult,Triamcinolone Acetonide 0.02%,not_fully_verified,False,disease guideline/line-of-treatment proof; product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_cc11407cd518,BDS004213,allergic_rhinitis_congestion_adult,Cetirizine dihydrochloride 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f1f474d560b2,BDS002805,allergic_rhinitis_congestion_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_74366e2860eb,BDS002215,allergic_rhinitis_congestion_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_8cb85e542c47,BDS003747,allergic_rhinitis_congestion_adult,Fexofenadine HCl 180 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_54fb8880357f,BDS045630,allergic_rhinitis_congestion_adult,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_f61cd0f128c9,BDS004213,allergic_rhinitis_congestion_adult,Cetirizine dihydrochloride 10 mg.,not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_cd27a5d2e8ea,BDS002805,allergic_rhinitis_congestion_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
regimen,gold_regimen_2fa8feccf4b9,BDS002215,allergic_rhinitis_congestion_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),not_fully_verified,False,product/regimen source citation; indication; dose; route; frequency; duration; minimum safety,add exact source-backed field evidence before RX/SWAPS promotion
