task_id,row_type,priority,product_id,regimen_id,disease_key,generic_name,brand_name,source_target_id,source_target,expected_fields,thai_query,english_query,required_to_unlock,status
longsrc_3d97a4968ce2,product,A,BDS003504,,,Paracetamol,Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_8510b0e4581d,product,A,BDS003504,,,Paracetamol,Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_ee442a8c324a,product,A,BDS003504,,,Paracetamol,Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Sara น้ำรสส้ม [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_650bf1d9ec6e,product,A,BDS003600,,,Paracetamol,Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_abad2aee1a22,product,A,BDS003600,,,Paracetamol,Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_212bc8506a61,product,A,BDS003600,,,Paracetamol,Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Sara น้ำรสองุ่น [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0845b2dd3589,product,A,BDS003711,,,Paracetamol,Tempra Drop [Paracetamol 80 mg./0.8 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tempra Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_37c15a74e902,product,A,BDS003711,,,Paracetamol,Tempra Drop [Paracetamol 80 mg./0.8 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tempra Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_af1fac02f4a9,product,A,BDS003711,,,Paracetamol,Tempra Drop [Paracetamol 80 mg./0.8 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tempra Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_4d71adea224d,product,A,BDS003712,,,Paracetamol,Tempra Forte [Paracetamol 250 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tempra Forte [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_89f1352eee2f,product,A,BDS003712,,,Paracetamol,Tempra Forte [Paracetamol 250 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tempra Forte [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_bd1df330da18,product,A,BDS003712,,,Paracetamol,Tempra Forte [Paracetamol 250 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tempra Forte [Paracetamol 250 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_fe34b8000dbf,product,A,BDS048670,,,Paracetamol,Tempra Kids Orange [Paracetamol 120 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tempra Kids Orange [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_3309c0a97d20,product,A,BDS048670,,,Paracetamol,Tempra Kids Orange [Paracetamol 120 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tempra Kids Orange [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_55beddaf4562,product,A,BDS048670,,,Paracetamol,Tempra Kids Orange [Paracetamol 120 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tempra Kids Orange [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_defa8f02bc09,product,A,BDS003713,,,Paracetamol,Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_250a047f5f15,product,A,BDS003713,,,Paracetamol,Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0252598774b1,product,A,BDS003713,,,Paracetamol,Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tempra Kids Strawberry [Paracetamol 120 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol other official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_02ac4e5dc47b,product,A,BDS003737,,,Paracetamol,Tylenol Drop [Paracetamol 80 mg./0.8 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tylenol Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_09019b503975,product,A,BDS003737,,,Paracetamol,Tylenol Drop [Paracetamol 80 mg./0.8 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tylenol Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_cce9aa5ca172,product,A,BDS003737,,,Paracetamol,Tylenol Drop [Paracetamol 80 mg./0.8 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tylenol Drop [Paracetamol 80 mg./0.8 ml.] Thai FDA NDI NLEM SmPC,Paracetamol drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_f27266fac5bf,product,A,BDS003763,,,Paracetamol,Tylenol Suspension [Paracetamol 160 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Paracetamol Tylenol Suspension [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_582c35b84ebe,product,A,BDS003763,,,Paracetamol,Tylenol Suspension [Paracetamol 160 mg./5 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Paracetamol Tylenol Suspension [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_dc3afca8885a,product,A,BDS003763,,,Paracetamol,Tylenol Suspension [Paracetamol 160 mg./5 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Paracetamol Tylenol Suspension [Paracetamol 160 mg./5 ml.] Thai FDA NDI NLEM SmPC,Paracetamol suspension official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_c4df4d1c1d54,product,A,BDS001015,,,Desloratadine,Aerius Syrup [Desloratadine 0.5 mg./1 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Desloratadine Aerius Syrup [Desloratadine 0.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Desloratadine syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_1d59d8d6f5e0,product,A,BDS001015,,,Desloratadine,Aerius Syrup [Desloratadine 0.5 mg./1 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Desloratadine Aerius Syrup [Desloratadine 0.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Desloratadine syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_e41f457c6ba1,product,A,BDS001015,,,Desloratadine,Aerius Syrup [Desloratadine 0.5 mg./1 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Desloratadine Aerius Syrup [Desloratadine 0.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Desloratadine syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_0fd27eeaa7ae,product,A,BDS007003,,,Brompheniramine Maleate + Phenylephrine HCl,Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Brompheniramine Maleate + Phenylephrine HCl Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Brompheniramine Maleate + Phenylephrine HCl drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_54f89b18c4af,product,A,BDS007003,,,Brompheniramine Maleate + Phenylephrine HCl,Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],thai_ndi_nlem,Thai NDI / NLEM,Thailand formulary or national-list status and local medicine context,Brompheniramine Maleate + Phenylephrine HCl Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Brompheniramine Maleate + Phenylephrine HCl drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_d2de58878d6a,product,A,BDS007003,,,Brompheniramine Maleate + Phenylephrine HCl,Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],official_label,DailyMed/FDA/eMC/EMA/TGA/Medsafe/Health Canada,"composition, strength, form, route, contraindications, precautions, side effects, interactions, pregnancy/lactation, renal/hepatic cautions",Brompheniramine Maleate + Phenylephrine HCl Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.] Thai FDA NDI NLEM SmPC,Brompheniramine Maleate + Phenylephrine HCl drops official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
longsrc_05d765835907,product,A,BDS008047,,,Brompheniramine Maleate + Phenylephrine HCl,Asiatapp Syrup (ควบคุมจำนวน) [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg./5 ml.],thai_fda_smpc_pil,Thai FDA / Ref. SmPC / Ref. PIL,"Thai product registration, strength, form, route, label cautions",Brompheniramine Maleate + Phenylephrine HCl Asiatapp Syrup (ควบคุมจำนวน) [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg./5 ml.] Thai FDA NDI NLEM SmPC,Brompheniramine Maleate + Phenylephrine HCl syrup official label contraindications adverse reactions interactions,product metadata/safety; not enough alone for disease regimen,queued
