runtime_row_id,disease_key,diagnosis,icd10,category,population,modality,tier,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
RX_0171,h_pylori_test_and_treat_dyspepsia,Uninvestigated dyspepsia: H. pylori test-and-treat pathway,,GI/GERD-dyspepsia,adult,oral,Tier 1,Pariet 20 mg [Rabeprazole 20 mg.],BDS003138,standard-dose PPI PO OD before meal,2–8 weeks depending indication,กล่อง 14 เม็ด,กล่อง 14 เม็ด,"headache, diarrhea",review long-term need; alarm symptoms need eval,standard,GATED,FALSE,FALSE,,NICE_GERD_DYSPEPSIA;ACG_GERD,https://www.nice.org.uk/guidance/cg184/chapter/recommendations; https://pmc.ncbi.nlm.nih.gov/articles/PMC8754510/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0172,herpes_labialis_adult,Herpes labialis / cold sore,,ENT/throat,adult,oral,Tier 1,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0173,herpes_labialis_adult,Herpes labialis / cold sore,,ENT/throat,adult,lozenge,Tier 1,"Difflam รสน้ำผึ้งมะนาวผสมโพรโพลิส [2,4-Dichlorobenzyl alcohol 1.2 mg.+Amylmetacresol 0.6 mg.]",BDS042357,1 lozenge slowly q2–3h PRN,3–5 days,ซอง 8 เม็ด,ซอง 8 เม็ด,mouth irritation,avoid choking risk in small children,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0174,herpes_labialis_adult,Herpes labialis / cold sore,,ENT/throat,adult,spray,Tier 1,Difflam Forte Spray [Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.],BDS006462,spray to throat per product label,3–5 days,ขวด 15 ml.,ขวด 15 ml.,mouth numbness/irritation,avoid allergy; pediatric per label only,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0175,herpes_labialis_adult,Herpes labialis / cold sore,,ENT/throat,adult,gargle,Tier 1,LeoPovidone [Povidone-Iodine 10% w/v],BDS044520,gargle/rinse per product label,3–5 days,ขวด 15 ml.,ขวด 15 ml.,"local irritation, staining with chlorhexidine",avoid swallowing; iodine/thyroid caution for povidone iodine,standard,DEFAULT_FAST,FALSE,FALSE,,CDC_ADULT_ABX,https://www.cdc.gov/antibiotic-use/hcp/clinical-care/adult-outpatient.html,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0176,herpes_labialis_adult,Herpes labialis / cold sore,,ENT/throat,adult,cream/topical,Tier 1,Acevax Cream [Acyclovir 5 g./100 g.],BDS007001,apply per label,4–5 days,ซอง 1 g.,ซอง 1 g.,local irritation,best early; avoid eyes,standard,DEFAULT_FAST,FALSE,FALSE,,DM_ACYCLOVIR,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acyclovir,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0177,herpes_zoster_adult,Herpes zoster / shingles,,Viral/herpes,adult,oral,Tier 1,Acyvir 400 mg [Acyclovir 400 mg.],BDS008064,zoster: 800 mg PO 5x/day,7–10 days,แผง 5 เม็ด,แผง 5 เม็ด,"nausea, headache",renal adjustment; start early,standard,DEFAULT_FAST,FALSE,FALSE,,DM_ACYCLOVIR,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acyclovir,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0178,herpes_zoster_adult,Herpes zoster / shingles,,Viral/herpes,adult,cream/topical,Tier 1,Acevax Cream [Acyclovir 5 g./100 g.],BDS007001,apply per label,4–5 days,ซอง 1 g.,ซอง 1 g.,local irritation,best early; avoid eyes,standard,DEFAULT_FAST,FALSE,FALSE,,DM_ACYCLOVIR,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acyclovir,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0179,impetigo_localised_nonbullous,Localised non-bullous impetigo,,Skin/wound-infection,adult,solution/ointment,Tier 1,Betadine Ointment [Povidone Iodine 10 %],BDS001280,clean/apply per product; dressing as needed,short course,กระปุก 50 g.,กระปุก 50 g.,"irritation, allergy",deep/dirty/bite wounds need eval,standard,DEFAULT_FAST,FALSE,FALSE,,RED_CROSS_BURN;CDC_IMPETIGO,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0180,impetigo_localised_nonbullous,Localised non-bullous impetigo,,Skin/wound-infection,adult,cream/ointment,Tier 1,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0181,impetigo_localised_nonbullous,Localised non-bullous impetigo,,Skin/wound-infection,adult,oral,Tier 1,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0182,impetigo_localized_adult,Localized impetigo (topical-first),,Skin/wound-infection,adult,solution/ointment,Tier 1,Betadine Ointment [Povidone Iodine 10 %],BDS001280,clean/apply per product; dressing as needed,short course,กระปุก 50 g.,กระปุก 50 g.,"irritation, allergy",deep/dirty/bite wounds need eval,standard,DEFAULT_FAST,FALSE,FALSE,,RED_CROSS_BURN;CDC_IMPETIGO,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0183,impetigo_localized_adult,Localized impetigo (topical-first),,Skin/wound-infection,adult,cream/ointment,Tier 1,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0184,impetigo_localized_adult,Localized impetigo (topical-first),,Skin/wound-infection,adult,oral,Tier 1,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0185,impetigo_oral_antibiotic_adult,Impetigo needing oral antibiotic,,Skin/wound-infection,adult,solution/ointment,Tier 1,Betadine Ointment [Povidone Iodine 10 %],BDS001280,clean/apply per product; dressing as needed,short course,กระปุก 50 g.,กระปุก 50 g.,"irritation, allergy",deep/dirty/bite wounds need eval,standard,DEFAULT_FAST,FALSE,FALSE,,RED_CROSS_BURN;CDC_IMPETIGO,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0186,impetigo_oral_antibiotic_adult,Impetigo needing oral antibiotic,,Skin/wound-infection,adult,cream/ointment,Tier 1,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0187,impetigo_oral_antibiotic_adult,Impetigo needing oral antibiotic,,Skin/wound-infection,adult,oral,Tier 1,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0188,impetigo_widespread_nonbullous,Widespread non-bullous impetigo,,Skin/wound-infection,adult,solution/ointment,Tier 1,Betadine Ointment [Povidone Iodine 10 %],BDS001280,clean/apply per product; dressing as needed,short course,กระปุก 50 g.,กระปุก 50 g.,"irritation, allergy",deep/dirty/bite wounds need eval,standard,DEFAULT_FAST,FALSE,FALSE,,RED_CROSS_BURN;CDC_IMPETIGO,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0189,impetigo_widespread_nonbullous,Widespread non-bullous impetigo,,Skin/wound-infection,adult,cream/ointment,Tier 1,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0190,impetigo_widespread_nonbullous,Widespread non-bullous impetigo,,Skin/wound-infection,adult,oral,Tier 1,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0191,indigestion_postmeal_adult,Post-meal indigestion,,GI/GERD-dyspepsia,adult,oral,Tier 1,Pariet 20 mg [Rabeprazole 20 mg.],BDS003138,standard-dose PPI PO OD before meal,2–8 weeks depending indication,กล่อง 14 เม็ด,กล่อง 14 เม็ด,"headache, diarrhea",review long-term need; alarm symptoms need eval,standard,GATED,FALSE,FALSE,,NICE_GERD_DYSPEPSIA;ACG_GERD,https://www.nice.org.uk/guidance/cg184/chapter/recommendations; https://pmc.ncbi.nlm.nih.gov/articles/PMC8754510/,Red flags or diagnostic uncertainty → in-person evaluation,Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0192,infected_abrasion_adult,Infected abrasion,,Skin/wound-infection,adult,solution/ointment,Tier 1,Betadine Ointment [Povidone Iodine 10 %],BDS001280,clean/apply per product; dressing as needed,short course,กระปุก 50 g.,กระปุก 50 g.,"irritation, allergy",deep/dirty/bite wounds need eval,standard,DEFAULT_FAST,FALSE,FALSE,,RED_CROSS_BURN;CDC_IMPETIGO,https://www.redcross.org/take-a-class/resources/learn-first-aid/burns; https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
RX_0193,infected_abrasion_adult,Infected abrasion,,Skin/wound-infection,adult,cream/ointment,Tier 1,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
