runtime_row_id,disease_key,diagnosis,icd10,category,population,tier,when_to_use,modality,drug_product,BDS,sig,duration,dispense,price_pack,side_effect_quick,caution_quick,gate_required,runtime_level,antibiotic_flag,pediatric_allowed,peds_rule_id,source_ids,citation_urls,red_flags,notes
SWAP_0182,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 2,allergy/itch/rhinitis,oral,Fenafex 180 mg [Fexofenadine HCl 180 mg.],BDS001978,120–180 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, nausea",separate from fruit juice/antacid if applicable,standard,DEFAULT_FAST,FALSE,FALSE,,DM_FEXOFENADINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fexofenadine,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0183,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,standard,DEFAULT_FAST,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0184,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 2,localized impetigo/skin infection,cream/ointment,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0185,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 4,cellulitis/widespread impetigo,oral,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0186,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 5,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0187,infected_eczema_localized_adult,Localized infected eczema / dermatitis,,Skin/allergy-inflammatory,adult,Tier 6,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0188,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 2,allergy/itch/rhinitis,oral,Fenafex 180 mg [Fexofenadine HCl 180 mg.],BDS001978,120–180 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, nausea",separate from fruit juice/antacid if applicable,standard,DEFAULT_FAST,FALSE,FALSE,,DM_FEXOFENADINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fexofenadine,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0189,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,standard,DEFAULT_FAST,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0190,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 2,localized impetigo/skin infection,cream/ointment,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0191,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 4,cellulitis/widespread impetigo,oral,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0192,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 5,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0193,infected_insect_bite_adult,Infected insect bite,,Skin/allergy-inflammatory,adult,Tier 6,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0194,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 2,allergy/itch/rhinitis,oral,Fenafex 180 mg [Fexofenadine HCl 180 mg.],BDS001978,120–180 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, nausea",separate from fruit juice/antacid if applicable,standard,DEFAULT_FAST,FALSE,FALSE,,DM_FEXOFENADINE,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=fexofenadine,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0195,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,standard,DEFAULT_FAST,FALSE,FALSE,,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0196,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 2,localized impetigo/skin infection,cream/ointment,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0197,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 4,cellulitis/widespread impetigo,oral,Dicloxilin-500 [Dicloxacillin 500 mg.],BDS008652,disease-specific antibiotic dose,5–7 days,แผง 10 แคปซูล,แผง 10 แคปซูล,"GI upset, allergy",antibiotic gate required; allergy check,safety_gate;antibiotic_gate,DISEASE_GATED_ABX,TRUE,FALSE,,CDC_IMPETIGO;IDSA_SKIN,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html; https://www.idsociety.org/practice-guideline/skin-and-soft-tissue-infections/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0198,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 5,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,standard,DEFAULT_FAST,FALSE,FALSE,,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0199,infected_insect_bite_cellulitis_gate,Infected insect bite/sting / cellulitis gate,,Skin/allergy-inflammatory,adult,Tier 6,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate,GATED,FALSE,FALSE,,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0200,infected_insect_bite_peds,Pediatric infected insect bite,,Skin/allergy-inflammatory,pediatric,Tier 3,allergy/itch/rhinitis,oral,Aerius tabslet [Desloratadine 5 mg.],BDS001010,10 mg PO OD,5–14 days,กล่อง 10 เม็ด,กล่อง 10 เม็ด,"headache, dry mouth",caution hepatic impairment,pediatric_gate,GATED,FALSE,TRUE,PEDS_LORATADINE_ORAL,DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0201,infected_insect_bite_peds,Pediatric infected insect bite,,Skin/allergy-inflammatory,pediatric,Tier 2,localized impetigo/skin infection,cream/ointment,Fucidin Cream [Fusidic acid 20 mg./1 g.],BDS001991,apply thinly TID,5 days,หลอด 5 g.,หลอด 5 g.,local irritation,avoid large area/prolonged use; resistance risk,safety_gate;antibiotic_gate;pediatric_gate,DISEASE_GATED_ABX,TRUE,TRUE,PEDS_TOPICAL_ANTIBIOTIC_SKIN,CDC_IMPETIGO,https://www.cdc.gov/group-a-strep/hcp/clinical-guidance/impetigo.html,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0202,infected_insect_bite_peds,Pediatric infected insect bite,,Skin/allergy-inflammatory,pediatric,Tier 5,fever/pain,oral,Bakamol 500 mg bottle 100s [Paracetamol 500 mg.],BDS040614,"500 mg 1 tab PO q6h PRN (max 3,000 mg/day routine)",3–5 days,กระปุก 100 เม็ด,กระปุก 100 เม็ด,"nausea, rash rare",avoid duplicate paracetamol; caution liver disease/alcohol,pediatric_gate,GATED,FALSE,TRUE,PEDS_PARACETAMOL_ORAL,OTC_LABEL_ANALGESIC;DM_LABEL,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=acetaminophen; https://dailymed.nlm.nih.gov/dailymed/,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
SWAP_0203,infected_insect_bite_peds,Pediatric infected insect bite,,Skin/allergy-inflammatory,pediatric,Tier 6,pain/inflammation/fever,oral,S-Pro 600 [Ibuprofen 600 mg.],BDS003581,200–400 mg PO q6–8h PRN with food,3–5 days,แผง 10 เม็ด,แผง 10 เม็ด,"dyspepsia, GI bleed risk","avoid active GI bleed, severe renal disease, late pregnancy, duplicate NSAID",safety_gate;pediatric_gate,GATED,FALSE,TRUE,PEDS_IBUPROFEN_ORAL,DM_IBUPROFEN;FDA_NSAID,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen; https://www.fda.gov/drugs/postmarket-drug-safety-information-patients-and-providers/ibuprofen-drug-facts-label,"Rapid spread, fever, necrosis, bite, deep burn/wound → in-person/ER",Same generic/class alternatives can be substituted only after route/form/age/allergy/pregnancy/renal gates; representative product chosen from uploaded 910-product workbook.
