coverage_id,sheet_name,row_number,product_id,regimen_id,disease_key,disease_name,complaint_key,generic_name,drug_name,composition,BDS,sig,duration,route,form,pediatric_flag,antibiotic_flag,high_risk_flag,current_readiness,current_source_status,exact_evidence_needed,minimum_source_type,source_priority,final_status,final_reason,next_action
coverage_065a2363c9f6,2_Regimen_Master_Export,294,BDS006054,FRM0038,gas_belching_adult,Dyspepsia-type gas / belching,CI0106,,Gogaz [Simethicone 200 mg.],Simethicone 200 mg.,BDS006054,1 cap PO OD–BID after meals,3 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_79599df022cd,2_Regimen_Master_Export,295,BDS001079,FRM0038,gas_belching_adult,Dyspepsia-type gas / belching,CI0106,,Air-X 120 [Simethicone 120 mg.],Simethicone 120 mg.,BDS001079,1 chewable tab PO TID–QID,3 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_0092f725202a,2_Regimen_Master_Export,296,BDS002801,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0107,,Mebo [Beta-sitosterol 0.25%],Beta-sitosterol 0.25%,BDS002801,apply to affected area BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_da5fda936536,2_Regimen_Master_Export,297,BDS001007,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0107,,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],วุ้นจากว่านหางจระเข้ 87.399 %,BDS001007,apply to affected area BID–TID,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_56433e557bcb,2_Regimen_Master_Export,298,BDS002801,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0108,,Mebo [Beta-sitosterol 0.25%],Beta-sitosterol 0.25%,BDS002801,apply to affected area BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_6f9f2097803f,2_Regimen_Master_Export,299,BDS001007,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0108,,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],วุ้นจากว่านหางจระเข้ 87.399 %,BDS001007,apply to affected area BID–TID,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_1a500c241925,2_Regimen_Master_Export,300,BDS002801,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0109,,Mebo [Beta-sitosterol 0.25%],Beta-sitosterol 0.25%,BDS002801,apply to affected area BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_5d6c470db690,2_Regimen_Master_Export,301,BDS001007,FRM0039,burn_aftercare_minor_adult,Minor burn aftercare,CI0109,,Aloe Gel [วุ้นจากว่านหางจระเข้ 87.399 %],วุ้นจากว่านหางจระเข้ 87.399 %,BDS001007,apply to affected area BID–TID,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_76181a875dc7,2_Regimen_Master_Export,302,BDS004213,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0110,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_e7be3f3c008f,2_Regimen_Master_Export,303,BDS006745,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0110,,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,BDS006745,apply thinly BID–TID to itchy areas,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_b4c546dacfa5,2_Regimen_Master_Export,304,BDS001057,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0110,,Aristocort 0.02% [Triamcinolone Acetonide 0.02%],Triamcinolone Acetonide 0.02%,BDS001057,apply thinly BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_094a717e18bc,2_Regimen_Master_Export,305,BDS004213,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0111,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_f9770d56e9e5,2_Regimen_Master_Export,306,BDS006745,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0111,,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,BDS006745,apply thinly BID–TID to itchy areas,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_d94dd9de2bee,2_Regimen_Master_Export,307,BDS001057,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0111,,Aristocort 0.02% [Triamcinolone Acetonide 0.02%],Triamcinolone Acetonide 0.02%,BDS001057,apply thinly BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_3de3d5ef6e39,2_Regimen_Master_Export,308,BDS004213,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0112,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_2d7ad712ef12,2_Regimen_Master_Export,309,BDS006745,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0112,,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,BDS006745,apply thinly BID–TID to itchy areas,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_dbfc096f18da,2_Regimen_Master_Export,310,BDS001057,FRM0040,itchy_localized_rash_adult,Localized itchy rash NOS,CI0112,,Aristocort 0.02% [Triamcinolone Acetonide 0.02%],Triamcinolone Acetonide 0.02%,BDS001057,apply thinly BID–TID,5 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_e49bedfb2dce,2_Regimen_Master_Export,311,BDS004213,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0113,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_c1a0f3f0ff8c,2_Regimen_Master_Export,312,BDS002805,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0113,,Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,2 sprays/nostril OD,7–14 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_7034e5596566,2_Regimen_Master_Export,313,BDS002215,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0113,,Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),BDS002215,1–2 sprays/nostril BID–TID (max 3 days),3 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_e9716b04de45,2_Regimen_Master_Export,314,BDS003747,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0113,,Telfast 180 mg [Fexofenadine HCl 180 mg.],Fexofenadine HCl 180 mg.,BDS003747,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_268b33220865,2_Regimen_Master_Export,315,BDS045630,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0113,,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,BDS045630,1 tab PO q4–6h,3 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_3ce363747aef,2_Regimen_Master_Export,316,BDS004213,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0114,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_7a8160ff600c,2_Regimen_Master_Export,317,BDS002805,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0114,,Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,2 sprays/nostril OD,7–14 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_433f12fc27f2,2_Regimen_Master_Export,318,BDS002215,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0114,,Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),BDS002215,1–2 sprays/nostril BID–TID (max 3 days),3 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_27374cffd8e4,2_Regimen_Master_Export,319,BDS003747,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0114,,Telfast 180 mg [Fexofenadine HCl 180 mg.],Fexofenadine HCl 180 mg.,BDS003747,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_3180ef1d1692,2_Regimen_Master_Export,320,BDS045630,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0114,,Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,BDS045630,1 tab PO q4–6h,3 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_dd570fc1a0e5,2_Regimen_Master_Export,321,BDS004213,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0115,,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,BDS004213,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
coverage_20bbb8909de0,2_Regimen_Master_Export,322,BDS002805,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0115,,Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),BDS002805,2 sprays/nostril OD,7–14 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_22fa2c2d3310,2_Regimen_Master_Export,323,BDS002215,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0115,,Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),BDS002215,1–2 sprays/nostril BID–TID (max 3 days),3 days,,,False,False,False,manual_review_required,pending_manual_review,disease_strategy_source,accepted guideline/source with snippet,3,blocked_source_missing,product manual review; verified guideline source,attach accepted source evidence
coverage_034a108e2a9a,2_Regimen_Master_Export,324,BDS003747,FRM0041,allergic_rhinitis_congestion_adult,Allergic rhinitis with congestion,CI0115,,Telfast 180 mg [Fexofenadine HCl 180 mg.],Fexofenadine HCl 180 mg.,BDS003747,1 tab PO OD,5 days,,,False,False,False,usable_with_warning,source_gap,disease_strategy_source,accepted guideline/source with snippet,3,usable_with_warning_source_partial,low-risk/supportive row has partial or pending source context,attach accepted source before marking ready
